context_variant,model,instance,test_file,test_case,num_assert_calls,oracle_methods_used,has_trycatch_assert,assert_calls,note,execution_result,llm_detected_errors,bump_bc_errors,matched_errors,missed_errors,new_errors,match_count,miss_count,new_count,error_type
Method,Qwen3-coder,BBC150,BBC150U47Test.java,test_getFileLineCount_EmptyFile,1,assertEquals,False,"assertEquals(0, lineCount) [L35]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Method,Qwen3-coder,BBC150,BBC150U47Test.java,test_getFileLineCount_NonExistentFile,1,assertEquals,False,"assertEquals(0, lineCount) [L47]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Method,Qwen3-coder,BBC150,BBC150U5Test.java,test_copyDirectory_destinationExists,1,assertTrue,False,assertTrue(copiedFile.exists()) [L65],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Method,Qwen3-coder,BBC150,BBC150U5Test.java,test_copyDirectory_emptySource,1,assertEquals,False,"assertEquals(0, desDir.listFiles().length) [L33]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Method,Qwen3-coder,BBC150,BBC150U5Test.java,test_copyDirectory_invalidDestinationParent,2,assertTrue|fail,True,"fail(msg=""Setup failed"") [L87] ;; assertTrue(true) [L95]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Method,Qwen3-coder,BBC150,BBC150U5Test.java,test_copyDirectory_nestedDirectories,2,assertTrue,False,assertTrue(copiedNestedDir.exists()) [L50] ;; assertTrue(copiedNestedFile.exists()) [L51],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Method,Qwen3-coder,BBC150,BBC150U5Test.java,test_copyDirectory_nominal,1,assertTrue,False,assertTrue(copiedFile.exists()) [L23],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Method,Qwen3-coder,BBC150,BBC150U5Test.java,test_copyDirectory_sourceDoesNotExist,1,assertEquals,False,"assertEquals(0, desDir.listFiles().length) [L76]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Method,Qwen3-coder,BBC165,BBC165U113Test.java,test_sendChannelMessage,7,assertTrue,False,"assertTrue(logOutput.contains(""sendChannelMessage"")) [L32] ;; assertTrue(logOutput.contains(""jsonBody:"")) [L33] ;; assertTrue(logOutput.contains(""\""content\"":\""test content\"""")) [L34] ;; assertTrue(logOutput.contains(""\""title\"":\""test title\"""")) [L35] ;; assertTrue(logOutput.contains(""\""description\"":\""test description\"""")) [L36] ;; assertTrue(logOutput.contains(""\""color\"":35195"")) [L37] ;; assertTrue(logOutput.contains(""\""url\"":\""http://example.com/thumb.png\"""")) [L38]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U117Test.java,test_loadJson_withEmptyUrl,2,assertNull|assertTrue,True,"assertNull(result | msg=""Expected null response for empty URL"") [L39] ;; assertTrue(e instanceof MalformedURLException || e instanceof IllegalArgumentException | msg=""Expected MalformedURLException or IllegalArgumentException but got: "" + e.getClass().getSimpleName()) [L41]",,log_not_found,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,0,3,0,
Method,Qwen3-coder,BBC165,BBC165U117Test.java,test_loadJson_withInvalidUrl,1,assertNull,False,"assertNull(result | msg=""Expected null response for invalid URL"") [L21]",,log_not_found,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,0,3,0,
Method,Qwen3-coder,BBC165,BBC165U117Test.java,test_loadJson_withNonExistentHost,1,assertTrue,False,"assertTrue(true | msg=""Method should handle connection errors gracefully"") [L53]",,log_not_found,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,0,3,0,
Method,Qwen3-coder,BBC165,BBC165U117Test.java,test_loadJson_withNullUrl,2,assertNull|assertTrue,True,"assertNull(result | msg=""Expected null response when URL is null"") [L28] ;; assertTrue(e instanceof MalformedURLException || e instanceof NullPointerException | msg=""Expected MalformedURLException or NullPointerException but got: "" + e.getClass().getSimpleName()) [L30]",,log_not_found,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,0,3,0,
Method,Qwen3-coder,BBC165,BBC165U117Test.java,test_loadJson_withValidUrl,2,assertNotNull|assertTrue,False,"assertNotNull(result | msg=""Expected non-null response for valid URL"") [L13] ;; assertTrue(result.length() > 0 | msg=""Expected non-empty JSON response"") [L14]",,log_not_found,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,0,3,0,
Method,Qwen3-coder,BBC165,BBC165U123Test.java,test_handleSubmit,3,assertNotNull|assertTrue|fail,True,"assertNotNull(logger) [L11] ;; fail(msg=""Logging operation failed: "" + e.getMessage()) [L17] ;; assertTrue(logger instanceof org.apache.logging.log4j.Logger) [L21]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U125Test.java,test_handleSubmit,2,assertNotNull|assertTrue,False,assertNotNull(logger) [L13] ;; assertTrue(true) [L24],,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U127Test.java,test_handleRequest,3,assertNotNull|assertTrue|fail,True,"fail(msg=""Logging should not throw an exception: "" + e.getMessage()) [L20] ;; assertNotNull(logger) [L24] ;; assertTrue(logger.getName() != null | msg=""Logger name should not be null"") [L25]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U134Test.java,test_handleRequest,3,assertNotNull|assertTrue|fail,True,"assertNotNull(logger | msg=""Logger should be initialized"") [L14] ;; assertTrue(logger.isInfoEnabled() | msg=""Logger should be enabled for info level"") [L15] ;; fail(msg=""Logging should not throw exceptions but threw: "" + e.getClass().getName() + "" - "" + e.getMessage()) [L21]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U136Test.java,test_handleRequest,2,assertEquals|assertNotNull,False,"assertNotNull(result | msg=""Result should not be null"") [L16] ;; assertEquals(""content/contributor/add-email"", result) [L17]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U137Test.java,test_handleSubmit,1,assertNotNull,False,assertNotNull(logger) [L17],,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U138Test.java,test_handleRequest,4,assertEquals|assertNotNull|assertTrue|fail,True,"assertNotNull(result | msg=""Result should not be null"") [L17] ;; assertEquals(""content/contributor/contributor"", result) [L18] ;; fail(msg=""Unexpected exception: "" + e.getMessage()) [L20] ;; assertTrue(logger instanceof org.apache.logging.log4j.Logger | msg=""Logger must be of correct type"") [L24]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U140Test.java,test_handleRequest,2,assertEquals|assertNotNull,False,"assertNotNull(result | msg=""Result should not be null"") [L16] ;; assertEquals(""content/contributor/edit-motivation"", result) [L17]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U142Test.java,test_handleRequest,3,assertEquals|assertNotNull,False,"assertNotNull(result | msg=""Result should not be null"") [L17] ;; assertEquals(""content/contributor/edit-name"", result) [L18] ;; assertNotNull(logger | msg=""Logger should not be null"") [L22]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U143Test.java,test_handleSubmit,2,assertTrue|fail,True,"fail(msg=""Logging failed with exception: "" + e.getMessage()) [L25] ;; assertTrue(logger instanceof Logger | msg=""Logger should be instance of Logger"") [L29]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U144Test.java,test_handleRequest,4,assertEquals|assertNotNull|assertTrue,False,"assertEquals(""content/emoji/create"", result) [L20] ;; assertTrue(model.asMap().containsKey(""emoji"")) [L21] ;; assertNotNull(model.asMap().get(""emoji"")) [L22] ;; assertTrue(model.asMap().get(""emoji"") instanceof ai.elimu.model.content.Emoji) [L23]",,log_not_found,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,,0,3,0,
Method,Qwen3-coder,BBC165,BBC165U145Test.java,test_handleSubmit_loggerInvocation,2,assertNotNull|assertTrue,False,assertTrue(isInfoEnabled) [L22] ;; assertNotNull(logger) [L24],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Method,Qwen3-coder,BBC165,BBC165U145Test.java,test_handleSubmit_nominal,2,assertEquals|assertNotNull,False,"assertNotNull(expected) [L15] ;; assertEquals(""handleSubmit"", expected) [L16]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Method,Qwen3-coder,BBC165,BBC165U145Test.java,test_handleSubmit_stringLiteralDeterministic,2,assertEquals,False,"assertEquals(""handleSubmit"", logMessage) [L30] ;; assertEquals(12, logMessage.length()) [L31]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U149Test.java,test_handleRemoveContentLabelRequest,1,assertTrue,False,assertTrue(true) [L18],,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Method,Qwen3-coder,BBC165,BBC165U149Test.java,test_handleRemoveContentLabelRequest_withEmptyWordIdParameter,2,assertTrue|fail,True,"assertTrue(true) [L51] ;; fail(msg=""Logging with empty wordIdParameter should not throw exception: "" + e.getMessage()) [L53]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U149Test.java,test_handleRemoveContentLabelRequest_withNullId,2,assertTrue|fail,True,"assertTrue(true) [L27] ;; fail(msg=""Logging with null id should not throw exception: "" + e.getMessage()) [L29]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Method,Qwen3-coder,BBC165,BBC165U149Test.java,test_handleRemoveContentLabelRequest_withNullWordIdParameter,2,assertTrue|fail,True,"assertTrue(true) [L39] ;; fail(msg=""Logging with null wordIdParameter should not throw exception: "" + e.getMessage()) [L41]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Method,Qwen3-coder,BBC165,BBC165U149Test.java,test_handleRemoveContentLabelRequest_withSpecialCharacters,2,assertTrue|fail,True,"assertTrue(true) [L63] ;; fail(msg=""Logging with special characters should not throw exception: "" + e.getMessage()) [L65]",,ERROR,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,ClassNotFoundException|MojoFailureException,,1,2,0,crash
Method,Qwen3-coder,BBC165,BBC165U150Test.java,test_handleRequest,2,assertEquals|assertNotNull,False,"assertNotNull(logger) [L13] ;; assertEquals(""ai.elimu.web.content.emoji.EmojiEditController"", logger.getName()) [L19]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U151Test.java,test_handleSubmit,0,,False,,no explicit assertion in this test method,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U154Test.java,test_handleSubmit,0,,False,,no explicit assertion in this test method,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U157Test.java,test_handleSubmit,1,assertTrue,False,"assertTrue(isInfoEnabledBefore | msg=""Logger should be enabled for INFO level"") [L19]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U160Test.java,test_handleSubmit,1,assertTrue,False,"assertTrue(logger.isInfoEnabled() | msg=""Logger should be enabled for INFO level"") [L16]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U163Test.java,test_handleSubmit,2,assertNotNull|assertTrue,False,assertNotNull(logger) [L16] ;; assertTrue(logger instanceof org.apache.logging.log4j.Logger) [L17],,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U165Test.java,test_handleGetRequest,0,,False,,no explicit assertion in this test method,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U168Test.java,test_handleSubmit,1,fail,True,"fail(msg=""Unexpected exception during Logger interaction: "" + e.getMessage()) [L32]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U16Test.java,test_handleGetRequest,0,,False,,no explicit assertion in this test method,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
Method,Qwen3-coder,BBC165,BBC165U179Test.java,test_handleSubmit,3,assertNotNull|assertTrue|fail,True,"fail(msg=""Unexpected exception during log operations: "" + e.getMessage()) [L24] ;; assertTrue(logger instanceof Logger | msg=""Logger should be instance of Logger"") [L28] ;; assertNotNull(logger.getName() | msg=""Logger name should not be null"") [L29]",,ERROR,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,MojoFailureException,,2,1,0,crash
